Time,AFR,Output,col02,col03,MAF,TPS,col06,col07,O2,col09,col10,col11,ECT,O2SM,col14,col15
10.49,18.9102,136,0,128,53,52,195,80,196,0,0,0,0,191,0,0
10.5,18.5563,136,0,128,53,52,195,80,190,0,0,0,0,191,0,0
10.51,18.9691,141,0,128,52,52,195,80,197,0,0,0,0,191,0,0
10.52,18.6153,136,0,128,53,52,195,80,191,0,0,0,2,191,0,0
10.53,19.0871,131,0,128,54,54,195,80,199,0,0,0,2,191,0,0
10.54,18.9691,121,0,128,56,55,195,80,197,0,0,0,2,191,0,0
10.55,18.4973,126,0,128,55,54,195,80,189,0,0,0,2,192,0,0
10.56,18.9102,126,0,128,55,54,195,80,196,0,0,0,0,192,0,0
10.57,18.4973,126,0,128,55,54,195,80,189,0,0,0,0,192,0,0
10.58,18.9102,126,0,128,55,55,195,80,196,0,0,0,0,192,0,0
10.59,18.4973,121,0,128,56,55,195,80,189,0,0,0,0,192,0,0
10.6,18.8512,126,0,128,55,54,195,80,195,0,0,0,0,192,0,0
10.61,18.4973,131,0,128,54,53,195,80,189,0,0,0,0,192,0,0
10.62,18.4973,136,0,128,53,53,195,80,189,0,0,0,0,192,0,0
10.63,18.8512,136,0,128,53,53,195,80,195,0,0,0,0,192,0,0
10.64,18.4973,131,0,128,54,53,195,80,189,0,0,0,0,192,0,0
10.65,18.9691,136,0,128,53,53,195,80,197,0,0,0,0,192,0,0
10.66,18.4973,136,0,128,53,52,195,80,189,0,0,0,0,192,0,0
10.67,18.9102,136,0,128,53,52,195,80,196,0,0,0,0,192,0,0
10.68,18.4973,131,0,128,54,54,195,80,189,0,0,0,0,191,0,0
10.69,18.9102,126,0,128,55,54,195,80,196,0,0,0,0,192,0,0
10.7,18.9102,131,0,128,54,54,195,80,196,0,0,0,0,191,0,0
10.71,18.4973,131,0,128,54,53,195,80,189,0,0,0,0,191,0,0
10.72,18.9102,131,0,128,54,53,195,80,196,0,0,0,0,191,0,0
10.73,18.4383,131,0,128,54,54,195,80,188,0,0,0,0,191,0,0
10.74,18.8512,126,0,128,55,54,195,80,195,0,0,0,0,191,0,0
10.75,18.4973,126,0,128,55,55,195,80,189,0,0,0,0,191,0,0
10.76,18.7922,126,0,128,55,54,195,80,194,0,0,0,0,191,0,0
10.77,18.8512,121,0,128,56,55,195,80,195,0,0,0,0,191,0,0
10.78,18.8512,117,0,128,57,56,195,80,195,0,0,0,0,191,0,0
10.79,18.8512,117,0,128,57,56,195,80,195,0,0,0,0,190,0,0
10.8,18.2614,121,0,128,56,56,195,80,185,0,0,0,0,191,0,0
10.81,18.7332,121,0,128,56,55,195,80,193,0,0,0,0,191,0,0
10.82,18.2614,121,0,128,56,55,195,80,185,0,0,0,0,191,0,0
10.83,18.7922,126,0,128,55,55,195,80,194,0,0,0,0,191,0,0
10.84,18.2614,126,0,128,55,54,195,80,185,0,0,0,0,190,0,0
10.85,18.1434,136,0,128,53,53,195,80,183,0,0,0,0,191,0,0
10.86,18.7332,141,0,128,52,52,195,80,193,0,0,0,0,190,0,0
10.87,18.3204,136,0,128,53,52,195,80,186,0,0,0,0,190,0,0
10.88,18.7332,136,0,128,53,53,195,80,193,0,0,0,0,190,0,0
10.89,18.3204,136,0,128,53,52,195,80,186,0,0,0,0,190,0,0
10.9,18.7332,141,0,128,52,51,195,80,193,0,0,0,0,190,0,0
10.91,18.3204,146,0,128,51,51,195,80,186,0,0,0,0,190,0,0
10.92,18.7922,146,0,128,51,51,195,80,194,0,0,0,0,190,0,0
10.93,18.7332,136,0,128,53,52,195,80,193,0,0,0,0,189,0,0
10.94,18.3793,136,0,128,53,53,195,80,187,0,0,0,0,190,0,0
10.95,18.7332,136,0,128,53,52,195,80,193,0,0,0,0,189,0,0
10.96,18.2024,136,0,128,53,52,195,80,184,0,0,0,0,189,0,0
10.97,18.7922,131,0,128,54,54,195,80,194,0,0,0,0,189,0,0
10.98,18.3204,121,0,128,56,56,195,80,186,0,0,0,0,189,0,0
10.99,18.7922,121,0,128,56,56,195,80,194,0,0,0,0,189,0,0
11,18.6742,121,0,128,56,55,195,80,192,0,0,0,0,188,0,0
11.01,18.7332,121,0,128,56,55,195,80,193,0,0,0,0,188,0,0
11.02,18.6742,117,0,128,57,57,195,80,192,0,0,0,0,188,0,0
11.03,18.3204,117,0,128,57,56,195,80,186,0,0,0,0,188,0,0
11.04,18.6742,126,0,128,55,54,195,80,192,0,0,0,0,188,0,0
11.05,18.2614,131,0,128,54,53,195,80,185,0,0,0,0,188,0,0
11.06,18.6742,136,0,128,53,53,195,80,192,0,0,0,0,188,0,0
11.07,18.2614,131,0,128,54,53,195,80,185,0,0,0,0,188,0,0
11.08,18.6742,131,0,128,54,53,195,80,192,0,0,0,0,188,0,0
11.09,18.6742,136,0,128,53,52,195,80,192,0,0,0,0,188,0,0
11.1,18.2614,141,0,128,52,51,195,80,185,0,0,0,0,188,0,0
11.11,18.6153,141,0,128,52,51,195,80,191,0,0,0,0,188,0,0
11.12,18.1434,136,0,128,53,52,195,80,183,0,0,0,0,188,0,0
11.13,18.6742,136,0,128,53,52,195,80,192,0,0,0,0,188,0,0
11.14,18.2614,141,0,128,52,51,195,80,185,0,0,0,0,188,0,0
11.15,18.3204,146,0,128,51,51,195,80,186,0,0,0,0,188,0,0
11.16,18.3793,141,0,128,52,52,195,80,187,0,0,0,0,187,0,0
11.17,17.9665,131,0,128,54,53,195,80,180,0,0,0,0,187,0,0
11.18,18.7922,131,0,128,54,52,195,80,194,0,0,0,0,187,0,0
11.19,18.0844,131,0,128,54,53,195,80,182,0,0,0,0,187,0,0
11.2,18.4973,136,0,128,53,53,195,80,189,0,0,0,0,187,0,0
11.21,18.0844,131,0,128,54,53,195,80,182,0,0,0,0,187,0,0
11.22,18.5563,126,0,128,55,54,195,80,190,0,0,0,0,187,0,0
11.23,18.0844,131,0,128,54,54,195,80,182,0,0,0,0,186,0,0
11.24,18.5563,131,0,128,54,54,195,80,190,0,0,0,0,187,0,0
11.25,18.5563,131,0,128,54,53,195,80,190,0,0,0,0,186,0,0
11.26,18.1434,136,0,128,53,53,195,80,183,0,0,0,0,187,0,0
11.27,18.5563,136,0,128,53,53,195,80,190,0,0,0,0,186,0,0
11.28,18.0844,136,0,128,53,52,195,80,182,0,0,0,0,186,0,0
11.29,18.4973,141,0,128,52,52,195,80,189,0,0,0,0,186,0,0
11.3,18.1434,141,0,128,52,51,195,80,183,0,0,0,0,186,0,0
11.31,18.4973,136,0,128,53,52,195,80,189,0,0,0,0,186,0,0
11.32,18.5563,136,0,128,53,52,195,80,190,0,0,0,0,186,0,0
11.33,18.4973,141,0,128,52,51,195,80,189,0,0,0,0,186,0,0
11.34,18.3793,141,0,128,51,51,195,80,187,0,0,0,0,186,0,0
11.35,18.0844,141,0,128,52,51,195,80,182,0,0,0,0,186,0,0
11.36,18.4973,136,0,128,53,53,195,80,189,0,0,0,0,186,0,0
11.37,18.0255,131,0,128,54,53,195,80,181,0,0,0,0,187,0,0
11.38,18.4973,136,0,128,53,53,195,80,189,0,0,0,0,187,0,0
11.39,18.0844,136,0,128,53,53,195,80,182,0,0,0,0,187,0,0
11.4,18.4973,131,0,128,54,53,195,80,189,0,0,0,0,187,0,0
11.41,18.4383,126,0,128,55,54,195,80,188,0,0,0,0,187,0,0
11.42,18.0844,121,0,128,56,55,195,80,182,0,0,0,0,187,0,0
11.43,18.7332,126,0,128,55,54,195,80,193,0,0,0,0,187,0,0
11.44,18.2024,131,0,128,54,53,195,80,184,0,0,0,0,187,0,0
11.45,18.6153,131,0,128,54,53,195,80,191,0,0,0,0,187,0,0
11.46,18.2614,131,0,128,53,53,195,80,185,0,0,0,0,187,0,0
11.47,18.4973,136,0,128,53,53,195,80,189,0,0,0,0,187,0,0
11.48,18.6153,136,0,128,53,53,195,80,191,0,0,0,0,187,0,0
11.49,18.2024,136,0,128,53,52,195,80,184,0,0,0,0,187,0,0
11.5,18.4973,136,0,128,53,53,195,80,189,0,0,0,0,187,0,0
11.51,18.2024,126,0,128,55,54,195,80,184,0,0,0,0,187,0,0
11.52,18.5563,121,0,128,56,55,195,80,190,0,0,0,0,187,0,0
11.53,18.2024,126,0,128,55,54,195,80,184,0,0,0,0,187,0,0
11.54,18.6153,126,0,128,55,54,195,80,191,0,0,0,0,187,0,0
11.55,18.6153,126,0,128,55,55,195,80,191,0,0,0,0,187,0,0
11.56,18.6153,126,0,128,55,55,195,80,191,0,0,0,0,188,0,0
11.57,18.5563,126,0,128,55,54,195,80,190,0,0,0,0,187,0,0
11.58,18.2614,131,0,128,54,53,195,80,185,0,0,0,0,188,0,0
11.59,18.5563,136,0,128,53,53,195,80,190,0,0,0,0,187,0,0
11.6,18.2614,136,0,128,53,52,195,80,185,0,0,0,0,188,0,0
11.61,18.7332,136,0,128,53,53,195,80,193,0,0,0,0,188,0,0
11.62,18.0844,136,0,128,53,52,195,80,182,0,0,0,0,187,0,0
11.63,18.6153,136,0,128,53,52,195,80,191,0,0,0,0,188,0,0
11.64,18.6153,136,0,128,53,52,195,80,191,0,0,0,0,187,0,0
11.65,18.6153,131,0,128,54,53,195,80,191,0,0,0,0,187,0,0
11.66,18.6742,131,0,128,54,54,195,80,192,0,0,0,0,187,0,0
11.67,18.2614,131,0,128,54,53,195,80,185,0,0,0,0,187,0,0
11.68,18.6153,136,0,128,53,52,195,80,191,0,0,0,0,187,0,0
11.69,18.2614,136,0,128,53,52,195,80,185,0,0,0,0,187,0,0
11.7,18.6153,131,0,128,54,54,195,80,191,0,0,0,0,187,0,0
11.71,18.6153,126,0,128,55,55,195,80,191,0,0,0,0,187,0,0
11.72,18.2614,126,0,128,55,55,195,80,185,0,0,0,0,187,0,0
11.73,18.6153,126,0,128,55,54,195,80,191,0,0,0,0,187,0,0
11.74,18.1434,126,0,128,55,54,195,80,183,0,0,0,0,187,0,0
11.75,18.6742,126,0,128,55,54,195,80,192,0,0,0,0,187,0,0
11.76,18.1434,126,0,128,55,54,195,80,183,0,0,0,0,187,0,0
11.77,18.5563,136,0,128,53,53,195,80,190,0,0,0,0,186,0,0
11.78,18.0844,141,0,128,52,52,195,80,182,0,0,0,0,186,0,0
11.79,18.4973,146,0,128,51,51,195,80,189,0,0,0,0,186,0,0
11.8,18.4973,146,0,128,51,51,195,80,189,0,0,0,0,186,0,0
11.81,18.0844,141,0,128,52,51,195,80,182,0,0,0,0,186,0,0
11.82,18.4973,146,0,128,51,51,195,80,189,0,0,0,0,186,0,0
11.83,18.0255,146,0,128,51,51,195,80,181,0,0,0,0,186,0,0
11.84,18.3793,141,0,128,52,51,195,80,187,0,0,0,0,186,0,0
11.85,18.0844,131,0,128,54,54,195,80,182,0,0,0,0,186,0,0
11.86,18.4973,131,0,128,54,54,195,80,189,0,0,0,0,186,0,0
11.87,18.4973,131,0,128,54,53,195,80,189,0,0,0,0,185,0,0
11.88,18.4383,131,0,128,54,53,195,80,188,0,0,0,0,185,0,0
11.89,17.9665,126,0,128,55,54,195,80,180,0,0,0,0,185,0,0
11.9,18.0844,126,0,128,55,54,195,80,182,0,0,0,0,185,0,0
11.91,18.3793,131,0,128,54,54,195,80,187,0,0,0,0,185,0,0
11.92,17.9665,131,0,128,54,53,195,80,180,0,0,0,0,185,0,0
11.93,18.3204,131,0,128,54,53,195,80,186,0,0,0,0,185,0,0
11.94,18.0255,131,0,128,54,53,195,80,181,0,0,0,0,184,0,0
11.95,18.4973,126,0,128,55,54,195,80,189,0,0,0,0,184,0,0
11.96,18.4973,131,0,128,54,54,195,80,189,0,0,0,0,184,0,0
11.97,18.0255,136,0,128,53,52,195,80,181,0,0,0,0,184,0,0
11.98,18.4383,141,0,128,52,52,195,80,188,0,0,0,0,184,0,0
11.99,18.0255,136,0,128,53,52,195,80,181,0,0,0,0,184,0,0
12,18.4383,131,0,128,54,53,195,80,188,0,0,0,0,184,0,0
12.01,17.9665,131,0,128,54,53,195,80,180,0,0,0,0,183,0,0
12.02,18.3793,131,0,128,54,53,195,80,187,0,0,0,0,184,0,0
12.03,18.4383,131,0,128,54,53,195,80,188,0,0,0,0,183,0,0
12.04,18.4383,131,0,128,54,54,195,80,188,0,0,0,0,183,0,0
12.05,18.2614,131,0,128,54,53,195,80,185,0,0,0,0,183,0,0
12.06,17.9665,136,0,128,53,52,195,80,180,0,0,0,0,183,0,0
12.07,18.3793,146,0,128,51,50,195,80,187,0,0,0,0,183,0,0
12.08,17.9075,146,0,128,51,50,195,80,179,0,0,0,0,183,0,0
12.09,18.2024,136,0,128,53,53,195,80,184,0,0,0,0,183,0,0
12.1,17.7895,126,0,128,55,54,195,80,177,0,0,0,0,183,0,0
12.11,18.2614,126,0,128,55,55,195,80,185,0,0,0,0,183,0,0
12.12,18.2614,126,0,128,55,54,195,80,185,0,0,0,0,182,0,0
12.13,17.8485,126,0,128,55,55,195,80,178,0,0,0,0,183,0,0
12.14,18.3204,121,0,128,56,56,195,80,186,0,0,0,0,182,0,0
12.15,17.9075,117,0,128,57,56,195,80,179,0,0,0,0,182,0,0
12.16,18.2614,121,0,128,56,55,195,80,185,0,0,0,0,182,0,0
12.17,17.8485,126,0,128,55,54,195,80,178,0,0,0,0,182,0,0
12.18,18.2614,126,0,128,55,54,195,80,185,0,0,0,0,182,0,0
12.19,18.2614,126,0,128,55,54,195,80,185,0,0,0,0,182,0,0
12.2,17.8485,126,0,128,55,54,195,80,178,0,0,0,0,182,0,0
12.21,18.2614,136,0,128,53,53,195,80,185,0,0,0,0,182,0,0
12.22,17.7305,141,0,128,52,51,195,80,176,0,0,0,0,182,0,0
12.23,18.1434,146,0,128,51,50,195,80,183,0,0,0,0,182,0,0
12.24,17.9075,141,0,128,52,51,195,80,179,0,0,0,0,182,0,0
12.25,18.2614,136,0,128,53,52,195,80,185,0,0,0,0,182,0,0
12.26,17.8485,141,0,128,52,52,195,80,178,0,0,0,0,182,0,0
12.27,18.2614,141,0,128,52,51,195,80,185,0,0,0,0,182,0,0
12.28,18.2024,141,0,128,52,51,195,80,184,0,0,0,0,182,0,0
12.29,17.8485,141,0,128,52,51,195,80,178,0,0,0,0,182,0,0
12.3,18.2614,146,0,128,51,51,195,80,185,0,0,0,0,182,0,0
12.31,17.8485,151,0,128,50,50,195,80,178,0,0,0,0,183,0,0
12.32,18.2614,151,0,128,50,49,195,80,185,0,0,0,0,183,0,0
12.33,17.8485,151,0,128,50,49,195,80,178,0,0,0,0,183,0,0
12.34,18.2614,146,0,128,51,50,195,80,185,0,0,0,0,183,0,0
12.35,18.2614,146,0,128,51,51,195,80,185,0,0,0,0,183,0,0
12.36,17.7895,146,0,128,51,50,195,80,177,0,0,0,0,183,0,0
12.37,18.2614,146,0,128,51,51,195,80,185,0,0,0,0,183,0,0
12.38,17.9075,136,0,128,53,53,195,80,179,0,0,0,0,183,0,0
12.39,18.3793,131,0,128,54,54,195,80,187,0,0,0,0,183,0,0
12.4,17.9665,126,0,128,55,55,195,80,180,0,0,0,0,183,0,0
12.41,18.4383,131,0,128,54,53,195,80,188,0,0,0,0,184,0,0
12.42,18.4383,136,0,128,53,52,195,80,188,0,0,0,0,184,0,0
12.43,18.4973,131,0,128,54,53,195,80,189,0,0,0,0,184,0,0
12.44,18.4383,126,0,128,55,54,195,80,188,0,0,0,0,184,0,0
12.45,18.0844,131,0,128,54,53,195,80,182,0,0,0,0,184,0,0
12.46,18.4973,136,0,128,53,52,195,80,189,0,0,0,0,184,0,0
12.47,18.0844,141,0,128,52,52,195,80,182,0,0,0,0,184,0,0
12.48,18.4383,136,0,128,53,52,195,80,188,0,0,0,0,184,0,0
12.49,18.0844,131,0,128,54,54,195,80,182,0,0,0,0,184,0,0
12.5,18.4973,131,0,128,54,54,195,80,189,0,0,0,0,185,0,0
12.51,18.4383,131,0,128,54,53,195,80,188,0,0,0,0,184,0,0
12.52,18.1434,136,0,128,53,53,195,80,183,0,0,0,0,185,0,0
12.53,18.5563,131,0,128,54,53,195,80,190,0,0,0,0,184,0,0
12.54,18.0844,126,0,128,55,54,195,80,182,0,0,0,0,185,0,0
12.55,18.4973,131,0,128,54,54,195,80,189,0,0,0,0,185,0,0
12.56,18.1434,131,0,128,54,53,195,80,183,0,0,0,0,185,0,0
12.57,18.4383,126,0,128,55,54,195,80,188,0,0,0,0,185,0,0
12.58,18.0844,121,0,128,56,56,195,80,182,0,0,0,0,185,0,0
12.59,18.4973,117,0,128,57,56,195,80,189,0,0,0,0,185,0,0
12.6,18.4973,121,0,128,56,56,195,80,189,0,0,0,0,185,0,0
12.61,18.0844,121,0,128,56,55,195,80,182,0,0,0,0,186,0,0
12.62,18.4973,126,0,128,55,54,195,80,189,0,0,0,0,185,0,0
12.63,18.2024,131,0,128,54,54,195,80,184,0,0,0,0,185,0,0
12.64,18.4383,131,0,128,54,54,195,80,188,0,0,0,0,186,0,0
12.65,18.0844,131,0,128,54,54,195,80,182,0,0,0,0,186,0,0
12.66,18.4973,131,0,128,54,53,195,80,189,0,0,0,0,186,0,0
12.67,18.3204,126,0,128,55,54,195,80,186,0,0,0,0,186,0,0
12.68,18.0255,121,0,128,56,55,195,80,181,0,0,0,0,186,0,0
12.69,18.3793,117,0,128,57,56,195,80,187,0,0,0,0,186,0,0
12.7,17.9665,121,0,128,56,55,195,80,180,0,0,0,0,186,0,0
12.71,18.2024,121,0,128,56,55,195,80,184,0,0,0,0,186,0,0
12.72,18.0844,117,0,128,57,56,195,80,182,0,0,0,0,186,0,0
12.73,18.4973,117,0,128,57,56,195,80,189,0,0,0,0,187,0,0
12.74,18.4383,126,0,128,55,55,195,80,188,0,0,0,0,187,0,0
12.75,18.4973,126,0,128,55,55,195,80,189,0,0,0,0,187,0,0
12.76,18.4973,126,0,128,55,54,195,80,189,0,0,0,0,187,0,0
12.77,18.1434,126,0,128,55,54,195,80,183,0,0,0,0,187,0,0
12.78,18.4973,121,0,128,56,56,195,80,189,0,0,0,0,187,0,0
12.79,18.0844,121,0,128,56,55,195,80,182,0,0,0,0,187,0,0
12.8,18.4973,131,0,128,54,54,195,80,189,0,0,0,0,187,0,0
12.81,18.1434,131,0,128,54,53,195,80,183,0,0,0,0,187,0,0
12.82,18.4973,126,0,128,55,54,195,80,189,0,0,0,0,188,0,0
12.83,19.0281,121,0,128,56,55,195,80,198,0,0,0,0,187,0,0
12.84,18.3204,117,0,128,57,56,195,80,186,0,0,0,0,188,0,0
12.85,18.6153,121,0,128,56,55,195,80,191,0,0,0,0,188,0,0
12.86,18.2024,126,0,128,55,55,195,80,184,0,0,0,0,188,0,0
12.87,18.9102,121,0,128,56,55,195,80,196,0,0,0,0,188,0,0
12.88,18.3793,121,0,128,56,56,195,80,187,0,0,0,0,188,0,0
12.89,18.7922,121,0,128,56,55,195,80,194,0,0,0,0,188,0,0
12.9,18.7922,126,0,128,55,54,195,80,194,0,0,0,0,188,0,0
12.91,18.3793,131,0,128,54,53,195,80,187,0,0,0,0,188,0,0
12.92,18.7332,131,0,128,54,53,195,80,193,0,0,0,0,188,0,0
12.93,18.3793,131,0,128,54,54,195,80,187,0,0,0,0,189,0,0
12.94,18.7332,131,0,128,54,53,195,80,193,0,0,0,0,189,0,0
12.95,18.3793,131,0,128,54,53,195,80,187,0,0,0,0,189,0,0
12.96,18.7332,131,0,128,54,53,195,80,193,0,0,0,0,189,0,0
12.97,18.3204,131,0,128,54,53,195,80,186,0,0,0,0,189,0,0
12.98,18.7332,131,0,128,54,53,195,80,193,0,0,0,0,189,0,0
12.99,18.9691,136,0,128,53,53,195,80,197,0,0,0,0,189,0,0
13,18.3793,136,0,128,53,52,195,80,187,0,0,0,0,189,0,0
13.01,18.7922,136,0,128,53,52,195,80,194,0,0,0,0,189,0,0
13.02,17.7305,131,0,128,54,53,195,80,176,0,0,0,0,190,0,0
13.03,18.7332,131,0,128,54,54,195,80,193,0,0,0,0,190,0,0
13.04,18.2614,131,0,128,54,53,195,80,185,0,0,0,0,190,0,0
13.05,18.6742,141,0,128,52,52,195,80,192,0,0,0,0,190,0,0
13.06,18.6742,136,0,128,53,52,195,80,192,0,0,0,0,190,0,0
13.07,18.3204,136,0,128,54,53,195,80,186,0,0,0,0,190,0,0
13.08,18.6742,136,0,128,53,53,195,80,192,0,0,0,0,190,0,0
13.09,18.3204,136,0,128,53,52,195,80,186,0,0,0,0,190,0,0
13.1,18.7332,136,0,128,53,53,195,80,193,0,0,0,0,190,0,0
13.11,18.2614,136,0,128,53,53,195,80,185,0,0,0,0,190,0,0
13.12,18.7332,131,0,128,54,53,195,80,193,0,0,0,0,190,0,0
13.13,18.6742,131,0,128,54,54,195,80,192,0,0,0,0,190,0,0
13.14,19.0871,136,0,128,53,50,195,80,199,0,0,0,0,190,0,0
13.15,18.6153,141,0,128,52,52,195,80,191,0,0,0,0,190,0,0
13.16,18.3204,141,0,128,52,51,195,80,186,0,0,0,0,190,0,0
13.17,18.7332,141,0,128,52,51,195,80,193,0,0,0,0,190,0,0
13.18,18.2024,141,0,128,52,51,195,80,184,0,0,0,0,190,0,0
13.19,18.7332,141,0,128,52,51,195,80,193,0,0,0,0,190,0,0
13.2,18.3793,146,0,128,51,51,195,80,187,0,0,0,0,189,0,0
13.21,18.7332,141,0,128,52,51,195,80,193,0,0,0,0,190,0,0
13.22,18.7332,131,0,128,54,51,195,80,193,0,0,0,0,189,0,0
13.23,18.4383,126,0,128,55,54,195,80,188,0,0,0,0,190,0,0
13.24,18.7922,126,0,128,55,54,195,80,194,0,0,0,0,189,0,0
13.25,18.3793,126,0,128,55,55,195,80,187,0,0,0,0,190,0,0
13.26,18.7922,121,0,128,56,55,195,80,194,0,0,0,0,189,0,0
13.27,18.3793,117,0,128,57,56,195,80,187,0,0,0,0,189,0,0
13.28,18.7922,121,0,128,56,55,195,80,194,0,0,0,0,189,0,0
13.29,18.7922,126,0,128,55,54,195,80,194,0,0,0,0,188,0,0
13.3,18.6153,131,0,128,54,54,195,80,191,0,0,0,0,188,0,0
13.31,18.5563,126,0,128,55,54,195,80,190,0,0,0,0,188,0,0
13.32,18.3204,121,0,128,56,55,195,80,186,0,0,0,0,188,0,0
13.33,18.7332,126,0,128,55,55,195,80,193,0,0,0,0,188,0,0
13.34,18.4973,136,0,128,53,53,195,80,189,0,0,0,0,187,0,0
13.35,18.7332,141,0,128,52,52,195,80,193,0,0,0,0,187,0,0
13.36,18.2614,141,0,128,52,51,195,80,185,0,0,0,0,187,0,0
13.37,18.6742,141,0,128,52,51,195,80,192,0,0,0,0,187,0,0
13.38,18.6153,146,0,128,51,51,195,80,191,0,0,0,0,186,0,0
13.39,18.2024,151,0,128,50,50,195,80,184,0,0,0,0,186,0,0
13.4,18.6153,146,0,128,51,50,195,80,191,0,0,0,0,186,0,0
13.41,18.2024,141,0,128,52,51,195,80,184,0,0,0,0,186,0,0
13.42,18.6153,136,0,128,53,52,195,80,191,0,0,0,0,186,0,0
13.43,18.2024,141,0,128,52,52,195,80,184,0,0,0,0,185,0,0
13.44,18.6153,141,0,128,52,52,195,80,191,0,0,0,0,185,0,0
13.45,17.7305,141,0,128,52,52,195,80,176,0,0,0,0,185,0,0
13.46,17.8485,136,0,128,53,52,195,80,178,0,0,0,0,185,0,0
13.47,18.2024,136,0,128,53,52,195,80,184,0,0,0,0,184,0,0
13.48,17.9075,136,0,128,53,52,195,80,179,0,0,0,0,184,0,0
13.49,17.9665,146,0,128,51,51,195,80,180,0,0,0,0,184,0,0
13.5,17.8485,141,0,128,52,52,195,80,178,0,0,0,0,184,0,0
13.51,18.2614,136,0,128,53,53,195,80,185,0,0,0,0,184,0,0
13.52,17.8485,136,0,128,53,52,195,80,178,0,0,0,0,184,0,0
13.53,18.2614,141,0,128,52,52,195,80,185,0,0,0,0,184,0,0
13.54,18.2024,141,0,128,52,51,195,80,184,0,0,0,0,184,0,0
13.55,17.7895,146,0,128,51,51,195,80,177,0,0,0,0,183,0,0
13.56,18.2024,141,0,128,52,51,195,80,184,0,0,0,0,183,0,0
13.57,17.8485,146,0,128,51,51,195,80,178,0,0,0,0,183,0,0
13.58,18.2614,151,0,128,50,50,195,80,185,0,0,0,0,183,0,0
13.59,17.7895,151,0,128,50,49,195,80,177,0,0,0,0,183,0,0
13.6,18.2024,146,0,128,51,50,195,80,184,0,0,0,0,183,0,0
13.61,18.3793,141,0,128,52,52,195,80,187,0,0,0,0,183,0,0
13.62,18.0844,141,0,128,52,52,195,80,182,0,0,0,0,183,0,0
13.63,18.3793,141,0,128,52,51,195,80,187,0,0,0,0,183,0,0
13.64,17.8485,141,0,128,52,51,195,80,178,0,0,0,0,183,0,0
13.65,18.2614,131,0,128,54,53,195,80,185,0,0,0,0,182,0,0
13.66,17.8485,126,0,128,55,54,195,80,178,0,0,0,0,183,0,0
13.67,18.3793,131,0,128,54,53,195,80,187,0,0,0,0,183,0,0
13.68,18.3793,131,0,128,54,53,195,80,187,0,0,0,0,183,0,0
13.69,18.3793,131,0,128,54,53,195,80,187,0,0,0,0,183,0,0
13.7,18.3793,126,0,128,55,54,195,80,187,0,0,0,0,183,0,0
13.71,18.0255,126,0,128,55,55,195,80,181,0,0,0,0,183,0,0
13.72,18.4383,126,0,128,55,54,195,80,188,0,0,0,0,183,0,0
13.73,17.9665,131,0,128,54,53,195,80,180,0,0,0,0,183,0,0
13.74,18.3793,136,0,128,53,52,195,80,187,0,0,0,0,184,0,0
13.75,18.0255,136,0,128,53,52,195,80,181,0,0,0,0,183,0,0
13.76,18.3793,136,0,128,53,53,195,80,187,0,0,0,0,184,0,0
13.77,18.4383,141,0,128,52,52,195,80,188,0,0,0,0,184,0,0
13.78,18.0255,141,0,128,52,51,195,80,181,0,0,0,0,184,0,0
13.79,18.3793,141,0,128,52,51,195,80,187,0,0,0,0,184,0,0
13.8,18.1434,141,0,128,52,51,195,80,183,0,0,0,0,184,0,0
13.81,18.5563,141,0,128,52,52,195,80,190,0,0,0,0,184,0,0
13.82,18.0255,141,0,128,52,51,195,80,181,0,0,0,0,184,0,0
13.83,18.4383,141,0,128,52,51,195,80,188,0,0,0,0,184,0,0
13.84,17.9665,141,0,128,52,52,195,80,180,0,0,0,0,184,0,0
13.85,18.0255,136,0,128,53,52,195,80,181,0,0,0,0,184,0,0
13.86,18.4383,136,0,128,53,52,195,80,188,0,0,0,0,184,0,0
13.87,18.0255,141,0,128,52,52,195,80,181,0,0,0,0,184,0,0
13.88,18.3793,141,0,128,52,52,195,80,187,0,0,0,0,184,0,0
13.89,18.0255,131,0,128,54,53,195,80,181,0,0,0,0,184,0,0
13.9,18.3793,126,0,128,55,54,195,80,187,0,0,0,0,184,0,0
13.91,17.9665,121,0,128,56,55,195,80,180,0,0,0,0,184,0,0
13.92,18.6153,121,0,128,56,55,195,80,191,0,0,0,0,185,0,0
13.93,18.4973,126,0,128,55,55,195,80,189,0,0,0,0,184,0,0
13.94,18.0255,131,0,128,54,54,195,80,181,0,0,0,0,185,0,0
13.95,18.3793,131,0,128,54,53,195,80,187,0,0,0,0,185,0,0
13.96,17.9665,141,0,128,52,52,195,80,180,0,0,0,0,185,0,0
13.97,18.4383,151,0,128,50,50,195,80,188,0,0,0,0,185,0,0
13.98,17.9665,151,0,128,50,49,195,80,180,0,0,0,0,185,0,0
13.99,18.3793,151,0,128,50,50,195,80,187,0,0,0,0,185,0,0
14,18.3793,146,0,128,51,50,195,80,187,0,0,0,0,185,0,0
14.01,18.4383,146,0,128,51,50,195,80,188,0,0,0,0,186,0,0
14.02,18.4383,151,0,128,50,49,195,80,188,0,0,0,0,186,0,0
14.03,18.0255,151,0,128,50,49,195,80,181,0,0,0,0,186,0,0
14.04,18.4383,151,0,128,50,50,195,80,188,0,0,0,0,186,0,0
14.05,18.0255,151,0,128,50,50,195,80,181,0,0,0,0,186,0,0
